date,customer_id,segment,product_id,category,revenue,cost,profit
2024-01-08,1138,Basic,P3,Service,80.04,50.54,29.5
2024-01-12,1064,Premium,P3,Service,87.04,58.97,28.07
2024-01-13,1184,Premium,P3,Service,85.84,54.75,31.09
2024-01-14,1086,Premium,P3,Service,82.63,51.28,31.35
2024-01-19,1133,Standard,P3,Service,81.99,49.77,32.22
2024-01-19,1022,Premium,P3,Service,73.73,46.74,26.99
2024-01-20,1025,Premium,P3,Service,79.6,53.78,25.82
2024-01-24,1195,Basic,P3,Service,82.58,49.94,32.64
2024-01-26,1088,Standard,P3,Service,73.23,49.05,24.18
2024-01-27,1190,Basic,P3,Service,84.18,56.53,27.65
2024-01-27,1056,Standard,P3,Service,97.88,65.4,32.48
2024-01-29,1182,Basic,P3,Service,96.23,67.0,29.23
2024-01-30,1177,Basic,P3,Service,78.82,51.42,27.4
2024-02-03,1115,Premium,P3,Service,87.24,56.82,30.42
2024-02-05,1014,Premium,P3,Service,95.07,63.76,31.31
2024-02-07,1041,Basic,P3,Service,72.95,48.16,24.79
2024-02-16,1003,Basic,P3,Service,91.09,57.54,33.55
2024-02-21,1035,Basic,P3,Service,89.02,57.05,31.97
2024-02-27,1033,Standard,P3,Service,79.67,53.6,26.07
2024-02-27,1181,Standard,P3,Service,79.31,49.47,29.84
2024-02-29,1189,Premium,P3,Service,84.41,52.07,32.34
2024-03-04,1155,Standard,P3,Service,70.25,43.54,26.71
2024-03-16,1002,Standard,P3,Service,90.05,60.42,29.63
2024-03-22,1059,Standard,P3,Service,73.43,46.72,26.71
2024-03-27,1008,Standard,P3,Service,89.07,56.99,32.08
2024-04-04,1005,Standard,P3,Service,73.02,50.92,22.1
2024-04-05,1161,Premium,P3,Service,72.77,43.94,28.83
2024-04-10,1141,Standard,P3,Service,71.82,44.02,27.8
2024-04-13,1070,Basic,P3,Service,92.04,55.6,36.44
2024-04-15,1153,Standard,P3,Service,90.37,56.16,34.21
2024-04-19,1033,Standard,P3,Service,82.38,55.03,27.35
2024-04-20,1084,Premium,P3,Service,90.54,55.6,34.94
2024-04-24,1184,Premium,P3,Service,76.15,49.78,26.37
2024-04-29,1011,Premium,P3,Service,86.41,52.33,34.08
2024-05-01,1018,Standard,P3,Service,92.38,57.15,35.23
2024-05-04,1192,Basic,P3,Service,71.38,49.62,21.76
2024-05-05,1147,Premium,P3,Service,94.8,61.84,32.96
2024-05-09,1192,Basic,P3,Service,96.82,67.01,29.81
2024-05-20,1022,Premium,P3,Service,88.1,53.08,35.02
2024-05-21,1012,Premium,P3,Service,81.65,49.97,31.68
2024-05-22,1145,Standard,P3,Service,86.23,53.75,32.48
2024-05-31,1043,Standard,P3,Service,76.19,51.1,25.09
2024-06-01,1096,Standard,P3,Service,70.58,44.85,25.73
2024-06-02,1131,Basic,P3,Service,92.42,56.9,35.52
2024-06-02,1050,Standard,P3,Service,74.27,45.68,28.59
2024-06-04,1196,Standard,P3,Service,83.81,56.61,27.2
2024-06-16,1153,Standard,P3,Service,81.95,53.43,28.52
2024-06-21,1109,Premium,P3,Service,76.39,47.42,28.97
2024-06-25,1149,Basic,P3,Service,95.39,60.85,34.54
2024-06-28,1090,Premium,P3,Service,71.95,49.86,22.09
2024-06-28,1196,Standard,P3,Service,98.2,64.71,33.49
2024-06-30,1011,Premium,P3,Service,90.82,58.54,32.28
2024-07-01,1058,Basic,P3,Service,80.4,66.3,14.1
2024-07-02,1163,Basic,P3,Service,75.99,57.22,18.77
2024-07-04,1073,Standard,P3,Service,97.54,83.66,13.88
2024-07-08,1152,Standard,P3,Service,95.19,81.18,14.01
2024-07-09,1011,Premium,P3,Service,80.94,60.99,19.95
2024-07-12,1056,Standard,P3,Service,75.83,64.53,11.3
2024-07-14,1032,Standard,P3,Service,88.12,73.0,15.12
2024-07-17,1011,Premium,P3,Service,76.01,57.09,18.92
2024-07-18,1157,Standard,P3,Service,84.56,72.43,12.13
2024-07-18,1001,Basic,P3,Service,86.63,68.63,18.0
2024-08-02,1055,Basic,P3,Service,80.08,64.37,15.71
2024-08-02,1133,Standard,P3,Service,93.58,82.21,11.37
2024-08-07,1042,Basic,P3,Service,85.69,71.25,14.44
2024-08-08,1014,Premium,P3,Service,85.41,70.64,14.77
2024-08-09,1109,Premium,P3,Service,95.21,85.35,9.86
2024-08-13,1071,Standard,P3,Service,79.08,61.31,17.77
2024-08-19,1013,Basic,P3,Service,76.21,63.63,12.58
2024-08-21,1052,Standard,P3,Service,88.74,75.82,12.92
2024-08-25,1130,Standard,P3,Service,96.24,80.33,15.91
2024-08-26,1146,Basic,P3,Service,84.21,73.86,10.35
2024-09-06,1164,Standard,P3,Service,72.46,63.65,8.81
2024-09-07,1184,Premium,P3,Service,73.82,65.13,8.69
2024-09-10,1036,Standard,P3,Service,90.82,80.07,10.75
2024-09-11,1193,Standard,P3,Service,99.79,79.2,20.59
2024-09-19,1073,Standard,P3,Service,80.85,60.68,20.17
2024-09-22,1163,Basic,P3,Service,74.34,58.19,16.15
2024-09-23,1113,Premium,P3,Service,77.85,62.63,15.22
2024-09-23,1078,Standard,P3,Service,91.83,72.32,19.51
2024-09-26,1004,Standard,P3,Service,80.09,65.16,14.93
2024-09-28,1191,Premium,P3,Service,73.54,65.66,7.88
2024-09-29,1116,Premium,P3,Service,79.08,66.87,12.21
2024-09-30,1169,Standard,P3,Service,88.86,67.24,21.62
2024-10-01,1031,Standard,P3,Service,82.99,63.39,19.6
2024-10-02,1054,Basic,P3,Service,81.08,66.69,14.39
2024-10-05,1118,Premium,P3,Service,74.76,62.44,12.32
2024-10-15,1172,Premium,P3,Service,76.58,59.23,17.35
2024-10-19,1025,Premium,P3,Service,80.93,65.7,15.23
2024-10-19,1198,Premium,P3,Service,90.86,69.67,21.19
2024-10-22,1089,Standard,P3,Service,87.68,77.04,10.64
2024-10-23,1111,Basic,P3,Service,70.71,58.23,12.48
2024-10-25,1024,Basic,P3,Service,95.77,85.02,10.75
2024-11-08,1093,Premium,P3,Service,86.45,76.07,10.38
2024-11-16,1063,Basic,P3,Service,94.03,83.15,10.88
2024-11-17,1163,Basic,P3,Service,84.49,68.59,15.9
2024-11-18,1132,Basic,P3,Service,79.55,64.47,15.08
2024-11-19,1005,Standard,P3,Service,80.54,64.56,15.98
2024-11-20,1008,Standard,P3,Service,78.72,67.12,11.6
2024-11-21,1148,Standard,P3,Service,85.11,70.91,14.2
2024-11-23,1043,Standard,P3,Service,71.46,58.5,12.96
2024-11-28,1166,Basic,P3,Service,86.06,75.54,10.52
2024-11-28,1081,Standard,P3,Service,81.1,64.46,16.64
2024-12-01,1139,Standard,P3,Service,80.82,63.63,17.19
2024-12-01,1089,Standard,P3,Service,85.34,75.38,9.96
2024-12-03,1117,Premium,P3,Service,91.85,75.35,16.5
2024-12-04,1063,Basic,P3,Service,92.01,75.47,16.54
2024-12-07,1186,Basic,P3,Service,86.72,69.82,16.9
2024-12-07,1140,Standard,P3,Service,73.57,61.0,12.57
2024-12-13,1146,Basic,P3,Service,83.8,67.14,16.66
2024-12-18,1196,Standard,P3,Service,81.62,68.01,13.61
2024-12-20,1044,Premium,P3,Service,78.98,59.33,19.65
2024-12-21,1049,Premium,P3,Service,74.64,57.11,17.53
2024-12-26,1195,Basic,P3,Service,79.7,70.93,8.77
2024-12-28,1083,Standard,P3,Service,90.99,70.94,20.05
2024-12-29,1009,Premium,P3,Service,83.13,70.88,12.25
2024-12-30,1054,Basic,P3,Service,81.44,64.18,17.26
2024-01-01,1138,Basic,P3,Service,85.55,51.59,33.96
2024-01-07,1032,Standard,P3,Service,76.07,49.27,26.8
2024-01-11,1132,Basic,P3,Service,95.59,58.35,37.24
2024-01-12,1032,Standard,P3,Service,88.73,53.88,34.85
2024-01-13,1123,Standard,P3,Service,85.82,56.76,29.06
2024-01-17,1029,Premium,P3,Service,79.24,54.83,24.41
2024-01-19,1058,Basic,P3,Service,85.19,55.58,29.61
2024-01-20,1152,Standard,P3,Service,89.95,56.59,33.36
2024-01-25,1088,Standard,P3,Service,98.15,65.03,33.12
2024-01-27,1081,Standard,P3,Service,78.66,53.66,25.0
2024-02-03,1180,Standard,P3,Service,84.88,54.95,29.93
2024-02-05,1183,Premium,P3,Service,92.07,59.48,32.59
2024-02-10,1094,Premium,P3,Service,82.17,49.93,32.24
2024-02-11,1020,Standard,P3,Service,94.16,59.58,34.58
2024-02-16,1122,Standard,P3,Service,70.7,46.32,24.38
2024-02-16,1061,Basic,P3,Service,94.62,61.94,32.68
2024-02-18,1120,Basic,P3,Service,79.87,49.94,29.93
2024-02-22,1017,Standard,P3,Service,96.28,64.82,31.46
2024-03-01,1196,Standard,P3,Service,73.6,48.34,25.26
2024-03-05,1116,Premium,P3,Service,81.37,55.28,26.09
2024-03-10,1002,Standard,P3,Service,98.04,61.75,36.29
2024-03-11,1047,Premium,P3,Service,80.33,54.15,26.18
2024-03-13,1032,Standard,P3,Service,94.5,61.51,32.99
2024-03-18,1034,Premium,P3,Service,93.76,65.58,28.18
2024-03-21,1102,Premium,P3,Service,76.49,51.71,24.78
2024-03-22,1168,Premium,P3,Service,73.62,49.26,24.36
2024-03-22,1195,Basic,P3,Service,75.79,50.41,25.38
2024-03-25,1196,Standard,P3,Service,77.27,51.61,25.66
2024-03-28,1079,Standard,P3,Service,86.82,52.39,34.43
2024-03-30,1043,Standard,P3,Service,92.7,63.55,29.15
2024-04-03,1093,Premium,P3,Service,92.74,62.69,30.05
2024-04-09,1166,Basic,P3,Service,96.74,62.9,33.84
2024-04-13,1098,Premium,P3,Service,91.6,61.98,29.62
2024-04-15,1183,Premium,P3,Service,96.53,58.98,37.55
2024-04-16,1003,Basic,P3,Service,83.55,54.12,29.43
2024-04-16,1025,Premium,P3,Service,84.01,58.61,25.4
2024-04-20,1106,Standard,P3,Service,77.17,47.04,30.13
2024-04-26,1003,Basic,P3,Service,88.25,55.04,33.21
2024-04-26,1168,Premium,P3,Service,92.82,62.87,29.95
2024-05-01,1063,Basic,P3,Service,82.43,50.4,32.03
2024-05-03,1028,Standard,P3,Service,74.4,45.67,28.73
2024-05-04,1047,Premium,P3,Service,95.89,58.96,36.93
2024-05-09,1143,Premium,P3,Service,71.97,47.69,24.28
2024-05-09,1149,Basic,P3,Service,87.66,58.43,29.23
2024-05-11,1062,Basic,P3,Service,88.31,55.24,33.07
2024-05-12,1066,Basic,P3,Service,85.84,56.58,29.26
2024-05-14,1181,Standard,P3,Service,73.06,50.47,22.59
2024-05-20,1066,Basic,P3,Service,90.93,63.22,27.71
2024-05-20,1100,Premium,P3,Service,96.93,63.91,33.02
2024-05-20,1097,Premium,P3,Service,75.92,50.52,25.4
2024-05-27,1046,Premium,P3,Service,95.99,66.95,29.04
2024-05-30,1061,Basic,P3,Service,71.17,42.98,28.19
2024-05-30,1037,Basic,P3,Service,96.54,67.25,29.29
2024-06-07,1137,Standard,P3,Service,87.1,59.63,27.47
2024-06-13,1080,Standard,P3,Service,96.48,58.18,38.3
2024-06-18,1166,Basic,P3,Service,87.69,56.62,31.07
2024-06-19,1199,Basic,P3,Service,77.94,54.1,23.84
2024-06-19,1021,Basic,P3,Service,73.44,45.04,28.4
2024-06-28,1197,Premium,P3,Service,88.6,57.47,31.13
2024-07-06,1010,Premium,P3,Service,75.12,66.27,8.85
2024-07-09,1069,Standard,P3,Service,87.54,75.87,11.67
2024-07-09,1039,Standard,P3,Service,99.16,80.6,18.56
2024-07-10,1076,Premium,P3,Service,76.81,68.0,8.81
2024-07-18,1021,Basic,P3,Service,95.49,75.46,20.03
2024-07-20,1082,Standard,P3,Service,91.32,73.03,18.29
2024-07-21,1167,Basic,P3,Service,99.93,89.61,10.32
2024-07-21,1114,Standard,P3,Service,77.77,58.41,19.36
2024-07-24,1079,Standard,P3,Service,91.83,72.8,19.03
2024-07-26,1061,Basic,P3,Service,72.92,55.99,16.93
2024-08-09,1040,Standard,P3,Service,98.55,82.49,16.06
2024-08-16,1085,Standard,P3,Service,97.36,73.28,24.08
2024-08-18,1025,Premium,P3,Service,87.72,78.48,9.24
2024-08-19,1175,Standard,P3,Service,73.92,65.5,8.42
2024-08-20,1109,Premium,P3,Service,95.91,74.71,21.2
2024-08-23,1018,Standard,P3,Service,85.03,68.34,16.69
2024-08-29,1124,Standard,P3,Service,88.93,72.4,16.53
2024-09-12,1158,Premium,P3,Service,99.7,84.8,14.9
2024-09-16,1169,Standard,P3,Service,91.24,77.56,13.68
2024-09-19,1049,Premium,P3,Service,84.98,72.47,12.51
2024-09-20,1161,Premium,P3,Service,71.12,55.14,15.98
2024-09-23,1084,Premium,P3,Service,84.32,73.39,10.93
2024-09-24,1033,Standard,P3,Service,96.54,74.16,22.38
2024-09-26,1091,Standard,P3,Service,95.09,81.02,14.07
2024-10-04,1007,Premium,P3,Service,94.91,77.33,17.58
2024-10-10,1161,Premium,P3,Service,72.93,62.79,10.14
2024-10-11,1116,Premium,P3,Service,99.99,88.45,11.54
2024-10-18,1097,Premium,P3,Service,71.5,54.86,16.64
2024-10-20,1149,Basic,P3,Service,76.18,66.58,9.6
2024-10-22,1093,Premium,P3,Service,94.35,84.65,9.7
2024-10-23,1163,Basic,P3,Service,77.79,69.75,8.04
2024-10-26,1160,Premium,P3,Service,75.24,62.52,12.72
2024-10-27,1036,Standard,P3,Service,77.7,59.95,17.75
2024-10-29,1132,Basic,P3,Service,71.68,55.47,16.21
2024-10-30,1145,Standard,P3,Service,83.32,73.64,9.68
2024-11-03,1138,Basic,P3,Service,91.88,79.02,12.86
2024-11-06,1112,Standard,P3,Service,80.63,71.43,9.2
2024-11-08,1003,Basic,P3,Service,95.12,79.97,15.15
2024-11-10,1005,Standard,P3,Service,74.82,58.16,16.66
2024-11-13,1200,Premium,P3,Service,77.88,60.39,17.49
2024-11-13,1098,Premium,P3,Service,73.54,60.35,13.19
2024-11-15,1136,Premium,P3,Service,73.87,60.02,13.85
2024-11-19,1093,Premium,P3,Service,72.57,56.48,16.09
2024-11-19,1109,Premium,P3,Service,82.47,68.24,14.23
2024-11-19,1048,Standard,P3,Service,75.58,59.69,15.89
2024-11-28,1172,Premium,P3,Service,84.1,73.48,10.62
2024-11-30,1041,Basic,P3,Service,77.78,59.1,18.68
2024-12-06,1122,Standard,P3,Service,86.4,66.81,19.59
2024-12-06,1065,Basic,P3,Service,85.48,68.91,16.57
2024-12-06,1021,Basic,P3,Service,84.32,69.19,15.13
2024-12-07,1129,Premium,P3,Service,95.07,80.37,14.7
2024-12-07,1108,Premium,P3,Service,86.42,67.85,18.57
2024-12-12,1071,Standard,P3,Service,78.63,64.69,13.94
2024-12-15,1099,Basic,P3,Service,88.3,77.54,10.76
2024-12-19,1109,Premium,P3,Service,80.54,63.76,16.78
2024-12-20,1045,Standard,P3,Service,70.34,55.35,14.99
2024-12-20,1039,Standard,P3,Service,80.89,60.69,20.2
2024-12-21,1137,Standard,P3,Service,92.05,72.71,19.34
2024-12-27,1137,Standard,P3,Service,95.17,78.36,16.81
2024-01-02,1074,Standard,P3,Service,91.16,61.86,29.3
2024-01-06,1133,Standard,P3,Service,84.2,52.51,31.69
2024-01-16,1168,Premium,P3,Service,79.53,49.61,29.92
2024-01-25,1066,Basic,P3,Service,89.46,60.04,29.42
2024-01-25,1096,Standard,P3,Service,79.97,49.29,30.68
2024-01-28,1148,Standard,P3,Service,75.76,52.98,22.78
2024-01-29,1169,Standard,P3,Service,88.49,54.64,33.85
2024-01-30,1169,Standard,P3,Service,86.39,59.53,26.86
2024-02-03,1004,Standard,P3,Service,90.42,60.69,29.73
2024-02-04,1176,Basic,P3,Service,93.76,63.67,30.09
2024-02-04,1154,Standard,P3,Service,81.81,50.75,31.06
2024-02-08,1026,Premium,P3,Service,84.47,50.99,33.48
2024-02-09,1102,Premium,P3,Service,97.5,64.88,32.62
2024-02-09,1015,Standard,P3,Service,70.37,43.92,26.45
2024-02-14,1189,Premium,P3,Service,71.77,46.96,24.81
2024-02-14,1048,Standard,P3,Service,72.57,44.74,27.83
2024-02-16,1108,Premium,P3,Service,89.82,55.16,34.66
2024-02-22,1158,Premium,P3,Service,94.64,60.06,34.58
2024-02-29,1055,Basic,P3,Service,83.93,52.55,31.38
2024-02-29,1006,Premium,P3,Service,91.73,64.14,27.59
2024-03-01,1155,Standard,P3,Service,99.51,66.49,33.02
2024-03-02,1078,Standard,P3,Service,96.74,63.01,33.73
2024-03-19,1115,Premium,P3,Service,77.7,51.63,26.07
2024-03-19,1010,Premium,P3,Service,93.18,61.9,31.28
2024-03-22,1091,Standard,P3,Service,89.7,58.89,30.81
2024-03-22,1180,Standard,P3,Service,72.34,45.1,27.24
2024-03-22,1057,Basic,P3,Service,89.91,59.85,30.06
2024-03-29,1096,Standard,P3,Service,78.28,52.38,25.9
2024-04-01,1001,Basic,P3,Service,77.3,47.54,29.76
2024-04-03,1106,Standard,P3,Service,85.4,54.11,31.29
2024-04-03,1052,Standard,P3,Service,87.92,60.78,27.14
2024-04-10,1055,Basic,P3,Service,87.09,57.55,29.54
2024-04-10,1148,Standard,P3,Service,81.74,53.81,27.93
2024-04-11,1142,Premium,P3,Service,77.12,46.93,30.19
2024-04-18,1010,Premium,P3,Service,76.02,46.59,29.43
2024-04-23,1062,Basic,P3,Service,98.65,67.88,30.77
2024-04-25,1197,Premium,P3,Service,98.76,63.19,35.57
2024-04-26,1022,Premium,P3,Service,78.98,51.64,27.34
2024-04-27,1133,Standard,P3,Service,94.68,62.63,32.05
2024-04-27,1132,Basic,P3,Service,89.78,61.29,28.49
2024-04-29,1192,Basic,P3,Service,89.44,58.7,30.74
2024-05-01,1055,Basic,P3,Service,92.03,60.66,31.37
2024-05-02,1098,Premium,P3,Service,91.52,58.66,32.86
2024-05-04,1081,Standard,P3,Service,83.63,55.26,28.37
2024-05-09,1199,Basic,P3,Service,75.9,52.76,23.14
2024-05-12,1076,Premium,P3,Service,79.87,54.88,24.99
2024-05-15,1001,Basic,P3,Service,92.88,56.9,35.98
2024-05-16,1109,Premium,P3,Service,99.65,60.83,38.82
2024-05-20,1089,Standard,P3,Service,84.52,54.16,30.36
2024-05-24,1177,Basic,P3,Service,90.98,57.73,33.25
2024-05-27,1152,Standard,P3,Service,71.59,49.95,21.64
2024-05-28,1065,Basic,P3,Service,73.42,44.77,28.65
2024-05-29,1126,Standard,P3,Service,74.89,45.27,29.62
2024-06-03,1075,Premium,P3,Service,91.07,55.0,36.07
2024-06-03,1164,Standard,P3,Service,79.08,49.88,29.2
2024-06-04,1001,Basic,P3,Service,87.43,59.53,27.9
2024-06-05,1069,Standard,P3,Service,82.41,55.0,27.41
2024-06-17,1188,Standard,P3,Service,98.69,64.0,34.69
2024-06-19,1091,Standard,P3,Service,95.2,64.8,30.4
2024-06-20,1024,Basic,P3,Service,95.15,60.49,34.66
2024-06-21,1017,Standard,P3,Service,72.56,48.1,24.46
2024-06-24,1194,Standard,P3,Service,95.19,57.9,37.29
2024-06-29,1038,Standard,P3,Service,92.21,61.88,30.33
2024-07-01,1064,Premium,P3,Service,83.4,62.74,20.66
2024-07-01,1166,Basic,P3,Service,75.47,59.48,15.99
2024-07-03,1117,Premium,P3,Service,72.03,60.41,11.62
2024-07-09,1095,Basic,P3,Service,93.49,72.1,21.39
2024-07-14,1198,Premium,P3,Service,77.86,68.79,9.07
2024-07-15,1172,Premium,P3,Service,89.56,77.77,11.79
2024-07-16,1109,Premium,P3,Service,79.15,69.91,9.24
2024-07-25,1132,Basic,P3,Service,82.67,69.43,13.24
2024-07-25,1171,Standard,P3,Service,84.97,74.5,10.47
2024-08-02,1176,Basic,P3,Service,95.12,82.94,12.18
2024-08-05,1026,Premium,P3,Service,70.09,59.87,10.22
2024-08-06,1061,Basic,P3,Service,95.92,74.5,21.42
2024-08-17,1152,Standard,P3,Service,78.92,66.68,12.24
2024-08-25,1199,Basic,P3,Service,70.6,62.69,7.91
2024-09-01,1013,Basic,P3,Service,99.21,78.18,21.03
2024-09-02,1050,Standard,P3,Service,76.3,60.49,15.81
2024-09-05,1184,Premium,P3,Service,76.6,64.96,11.64
2024-09-08,1043,Standard,P3,Service,89.22,69.51,19.71
2024-09-22,1025,Premium,P3,Service,73.99,61.41,12.58
2024-09-22,1040,Standard,P3,Service,96.76,74.68,22.08
2024-09-23,1188,Standard,P3,Service,84.05,74.2,9.85
2024-09-27,1136,Premium,P3,Service,97.72,86.14,11.58
2024-10-05,1172,Premium,P3,Service,91.7,74.36,17.34
2024-10-06,1156,Standard,P3,Service,80.39,66.99,13.4
2024-10-06,1174,Basic,P3,Service,80.84,66.52,14.32
2024-10-07,1131,Basic,P3,Service,85.67,69.7,15.97
2024-10-08,1040,Standard,P3,Service,88.1,72.05,16.05
2024-10-31,1168,Premium,P3,Service,71.35,61.07,10.28
2024-11-04,1037,Basic,P3,Service,87.86,69.99,17.87
2024-11-05,1071,Standard,P3,Service,88.38,77.46,10.92
2024-11-13,1084,Premium,P3,Service,85.13,64.92,20.21
2024-11-20,1199,Basic,P3,Service,70.43,54.52,15.91
2024-11-26,1134,Premium,P3,Service,83.91,74.5,9.41
2024-11-27,1181,Standard,P3,Service,96.73,82.05,14.68
2024-11-28,1014,Premium,P3,Service,98.47,86.75,11.72
2024-11-30,1030,Standard,P3,Service,77.97,67.32,10.65
2024-12-02,1042,Basic,P3,Service,92.2,81.58,10.62
2024-12-05,1028,Standard,P3,Service,75.61,62.18,13.43
2024-12-05,1108,Premium,P3,Service,94.21,81.16,13.05
2024-12-13,1123,Standard,P3,Service,88.46,73.62,14.84
2024-12-15,1058,Basic,P3,Service,79.04,67.46,11.58
2024-12-16,1113,Premium,P3,Service,80.88,63.41,17.47
2024-12-18,1148,Standard,P3,Service,70.05,58.82,11.23
2024-12-19,1052,Standard,P3,Service,80.31,66.1,14.21
2024-12-20,1020,Standard,P3,Service,88.02,70.24,17.78
2024-12-20,1018,Standard,P3,Service,76.36,59.1,17.26
2024-12-24,1063,Basic,P3,Service,71.59,63.55,8.04
2024-12-24,1195,Basic,P3,Service,88.5,76.74,11.76
2024-12-29,1091,Standard,P3,Service,99.61,86.45,13.16
2024-01-03,1160,Premium,P3,Service,89.36,60.48,28.88
2024-01-09,1086,Premium,P3,Service,83.88,55.21,28.67
2024-01-13,1121,Standard,P3,Service,73.56,49.23,24.33
2024-01-14,1117,Premium,P3,Service,92.42,57.88,34.54
2024-01-17,1110,Standard,P3,Service,94.36,57.61,36.75
2024-01-26,1007,Premium,P3,Service,74.14,47.9,26.24
2024-02-08,1094,Premium,P3,Service,81.41,56.14,25.27
2024-02-08,1016,Standard,P3,Service,74.16,50.92,23.24
2024-02-08,1084,Premium,P3,Service,86.05,57.45,28.6
2024-02-14,1098,Premium,P3,Service,98.44,64.22,34.22
2024-02-15,1052,Standard,P3,Service,88.71,57.66,31.05
2024-02-18,1031,Standard,P3,Service,98.41,67.82,30.59
2024-02-22,1103,Basic,P3,Service,73.87,47.85,26.02
2024-02-24,1117,Premium,P3,Service,92.83,62.66,30.17
2024-02-25,1027,Premium,P3,Service,75.07,52.07,23.0
2024-02-28,1081,Standard,P3,Service,91.63,57.24,34.39
2024-03-03,1066,Basic,P3,Service,73.31,46.6,26.71
2024-03-05,1181,Standard,P3,Service,92.39,64.1,28.29
2024-03-09,1011,Premium,P3,Service,71.66,49.2,22.46
2024-03-09,1036,Standard,P3,Service,92.94,61.79,31.15
2024-03-11,1119,Standard,P3,Service,72.53,46.79,25.74
2024-03-13,1179,Premium,P3,Service,86.1,56.47,29.63
2024-03-16,1008,Standard,P3,Service,97.71,60.31,37.4
2024-03-18,1180,Standard,P3,Service,84.46,58.54,25.92
2024-03-23,1152,Standard,P3,Service,93.58,63.68,29.9
2024-03-26,1053,Standard,P3,Service,84.7,52.88,31.82
2024-04-03,1179,Premium,P3,Service,91.42,60.55,30.87
2024-04-03,1031,Standard,P3,Service,98.04,61.49,36.55
2024-04-07,1075,Premium,P3,Service,95.63,65.72,29.91
2024-04-09,1092,Standard,P3,Service,73.57,48.88,24.69
2024-04-12,1183,Premium,P3,Service,71.65,44.48,27.17
2024-04-15,1124,Standard,P3,Service,89.27,62.41,26.86
2024-04-19,1166,Basic,P3,Service,81.2,53.92,27.28
2024-04-22,1077,Premium,P3,Service,99.31,66.83,32.48
2024-04-25,1164,Standard,P3,Service,70.8,48.35,22.45
2024-04-28,1194,Standard,P3,Service,79.07,54.93,24.14
2024-05-01,1197,Premium,P3,Service,90.56,55.81,34.75
2024-05-02,1048,Standard,P3,Service,71.99,46.99,25.0
2024-05-05,1002,Standard,P3,Service,99.13,68.51,30.62
2024-05-09,1100,Premium,P3,Service,96.99,62.78,34.21
2024-05-10,1050,Standard,P3,Service,98.55,68.69,29.86
2024-05-13,1130,Standard,P3,Service,99.74,65.77,33.97
2024-05-15,1051,Standard,P3,Service,95.05,57.71,37.34
2024-05-21,1172,Premium,P3,Service,88.68,54.76,33.92
2024-06-02,1035,Basic,P3,Service,88.45,60.77,27.68
2024-06-02,1102,Premium,P3,Service,95.04,64.85,30.19
2024-06-04,1057,Basic,P3,Service,74.47,45.45,29.02
2024-06-09,1178,Standard,P3,Service,97.93,61.62,36.31
2024-06-11,1036,Standard,P3,Service,91.82,60.3,31.52
2024-06-16,1159,Premium,P3,Service,73.62,51.24,22.38
2024-06-19,1048,Standard,P3,Service,94.05,59.7,34.35
2024-06-20,1006,Premium,P3,Service,80.32,55.83,24.49
2024-06-22,1089,Standard,P3,Service,99.2,62.92,36.28
2024-06-24,1192,Basic,P3,Service,95.13,66.58,28.55
2024-06-25,1077,Premium,P3,Service,93.45,58.64,34.81
2024-06-28,1092,Standard,P3,Service,73.23,48.57,24.66
2024-07-02,1039,Standard,P3,Service,89.64,74.17,15.47
2024-07-03,1055,Basic,P3,Service,87.29,67.03,20.26
2024-07-03,1029,Premium,P3,Service,85.64,71.16,14.48
2024-07-05,1194,Standard,P3,Service,74.2,61.17,13.03
2024-07-15,1170,Premium,P3,Service,99.0,79.43,19.57
2024-07-15,1022,Premium,P3,Service,99.2,84.9,14.3
2024-07-18,1029,Premium,P3,Service,75.37,58.64,16.73
2024-07-23,1127,Basic,P3,Service,98.22,73.87,24.35
2024-07-27,1053,Standard,P3,Service,86.72,69.71,17.01
2024-08-01,1110,Standard,P3,Service,74.92,61.74,13.18
2024-08-03,1188,Standard,P3,Service,95.07,75.64,19.43
2024-08-07,1170,Premium,P3,Service,88.21,67.7,20.51
2024-08-09,1014,Premium,P3,Service,91.96,77.89,14.07
2024-08-15,1109,Premium,P3,Service,78.42,65.0,13.42
2024-08-16,1144,Premium,P3,Service,77.05,65.75,11.3
2024-08-17,1046,Premium,P3,Service,81.93,71.31,10.62
2024-08-27,1011,Premium,P3,Service,76.71,64.03,12.68
2024-08-30,1034,Premium,P3,Service,81.13,72.72,8.41
2024-08-30,1110,Standard,P3,Service,91.47,70.79,20.68
2024-09-04,1178,Standard,P3,Service,94.28,76.64,17.64
2024-09-05,1155,Standard,P3,Service,76.48,68.63,7.85
2024-09-08,1117,Premium,P3,Service,87.8,70.39,17.41
2024-09-08,1097,Premium,P3,Service,81.34,67.0,14.34
2024-09-12,1017,Standard,P3,Service,79.46,65.25,14.21
2024-09-18,1057,Basic,P3,Service,98.18,87.48,10.7
2024-09-24,1090,Premium,P3,Service,71.69,62.61,9.08
2024-10-05,1020,Standard,P3,Service,99.11,85.61,13.5
2024-10-09,1029,Premium,P3,Service,99.65,86.27,13.38
2024-10-11,1148,Standard,P3,Service,85.77,70.92,14.85
2024-10-14,1023,Standard,P3,Service,84.21,71.91,12.3
2024-10-14,1157,Standard,P3,Service,81.72,69.95,11.77
2024-10-22,1170,Premium,P3,Service,90.63,70.32,20.31
2024-10-22,1188,Standard,P3,Service,73.48,62.95,10.53
